repo,number,title,author,author_type,state,draft,created_at,updated_at,closed_at,merged_at,merged,merged_by,merged_by_type,additions,deletions,changed_files,commits,conversation_comments,review_comments,html_url,hours_to_merge,days_to_merge,closed_without_merge,teammate_merge
celts,967,Data has been removed from URL of the Ajax request and added restriction in route,Mercy-Eze,User,closed,False,2023-06-27 19:37:43+00:00,2023-07-03T16:11:01Z,2023-07-03 16:09:36+00:00,2023-07-03 16:09:36+00:00,True,,,11,7,2,2,1,2,https://github.com/BCStudentSoftwareDevTeam/celts/pull/967,140.5313888888889,5.855474537037037,False,True
celts,968,792 refactor program events table,michelmonc,User,closed,False,2023-06-28 15:06:00+00:00,2023-07-13T15:23:59Z,2023-07-13 15:23:49+00:00,2023-07-13 15:23:49+00:00,True,,,190,339,27,16,2,27,https://github.com/BCStudentSoftwareDevTeam/celts/pull/968,360.2969444444444,15.012372685185184,False,True
celts,970,Fixed the file upload box,hoerstl,User,closed,False,2023-06-30 19:18:55+00:00,2023-07-05T14:05:46Z,2023-07-05 14:05:42+00:00,2023-07-05 14:05:42+00:00,True,,,97,35,3,9,1,14,https://github.com/BCStudentSoftwareDevTeam/celts/pull/970,114.77972222222222,4.7824884259259255,False,True
celts,971,845 file attachment fix,ojmakinde,User,closed,False,2023-07-03 14:31:29+00:00,2023-07-05T20:48:45Z,2023-07-05 20:48:25+00:00,2023-07-05 20:48:25+00:00,True,,,144,52,5,20,1,17,https://github.com/BCStudentSoftwareDevTeam/celts/pull/971,54.282222222222224,2.2617592592592595,False,True
celts,975,Creating a new table for RSVP'd participants that did not attend,hoerstl,User,closed,False,2023-07-07 14:31:53+00:00,2023-07-11T13:07:27Z,2023-07-11 13:07:18+00:00,2023-07-11 13:07:18+00:00,True,,,405,218,8,24,1,5,https://github.com/BCStudentSoftwareDevTeam/celts/pull/975,94.59027777777777,3.941261574074074,False,True
celts,977,Mobile kiosk mode,Mercy-Eze,User,closed,False,2023-07-10 13:25:54+00:00,2023-08-08T20:44:26Z,2023-08-08 20:44:22+00:00,2023-08-08 20:44:22+00:00,True,,,133,92,5,22,2,12,https://github.com/BCStudentSoftwareDevTeam/celts/pull/977,703.3077777777778,29.304490740740743,False,True
celts,980,Email functionality restoration,andersoncedu,User,closed,False,2023-07-10 15:05:53+00:00,2023-07-26T19:06:03Z,2023-07-26 19:06:00+00:00,2023-07-26 19:06:00+00:00,True,,,524,260,21,82,4,18,https://github.com/BCStudentSoftwareDevTeam/celts/pull/980,388.00194444444446,16.166747685185186,False,True
celts,1000,updated event to work with program_id and removed programevent table,AndersonStettner,User,closed,False,2023-07-13 17:00:13+00:00,2023-07-13T18:52:09Z,2023-07-13 18:52:04+00:00,2023-07-13 18:52:04+00:00,True,,,8,33,1,1,1,0,https://github.com/BCStudentSoftwareDevTeam/celts/pull/1000,1.8641666666666667,0.07767361111111111,False,True
celts,1001,Fixed landing page for non Bonner students,AndersonStettner,User,closed,False,2023-07-13 19:01:17+00:00,2023-07-13T19:23:20Z,2023-07-13 19:23:10+00:00,2023-07-13 19:23:10+00:00,True,,,6,5,1,3,1,0,https://github.com/BCStudentSoftwareDevTeam/celts/pull/1001,0.3647222222222222,0.015196759259259259,False,True
celts,1005,979 syllabus upload button change,ojmakinde,User,closed,False,2023-07-14 20:03:44+00:00,2023-07-20T14:10:58Z,2023-07-20 14:10:54+00:00,2023-07-20 14:10:54+00:00,True,,,191,266,12,23,2,8,https://github.com/BCStudentSoftwareDevTeam/celts/pull/1005,138.11944444444444,5.754976851851851,False,True
celts,1006,Fixed All Volunteer and Other CELTS Events event creation,AndersonStettner,User,closed,False,2023-07-17 18:59:47+00:00,2023-07-18T14:39:04Z,2023-07-18 14:39:00+00:00,2023-07-18 14:39:00+00:00,True,,,6,7,4,2,2,0,https://github.com/BCStudentSoftwareDevTeam/celts/pull/1006,19.65361111111111,0.8189004629629629,False,True
celts,1007,Saving files for courses and events without duplication,michelmonc,User,closed,False,2023-07-17 20:01:05+00:00,2023-07-21T13:55:46Z,2023-07-21 13:55:43+00:00,2023-07-21 13:55:43+00:00,True,,,38,8,2,17,3,10,https://github.com/BCStudentSoftwareDevTeam/celts/pull/1007,89.91055555555556,3.7462731481481484,False,True
celts,1008,Removed call to program.id which should have been program.,andersoncedu,User,closed,False,2023-07-18 13:13:08+00:00,2023-07-18T16:32:47Z,2023-07-18 16:32:27+00:00,2023-07-18 16:32:27+00:00,True,,,5,5,2,4,2,1,https://github.com/BCStudentSoftwareDevTeam/celts/pull/1008,3.3219444444444446,0.13841435185185186,False,True
celts,1009,link to reccuring event fixed and file saved,doucoureb,User,closed,False,2023-07-18 15:57:47+00:00,2023-07-20T14:54:45Z,2023-07-20 14:54:42+00:00,2023-07-20 14:54:42+00:00,True,,,1,1,1,3,4,0,https://github.com/BCStudentSoftwareDevTeam/celts/pull/1009,46.94861111111111,1.9561921296296296,False,True
celts,1010,Event default location,doucoureb,User,closed,False,2023-07-19 18:49:27+00:00,2023-07-20T14:59:26Z,2023-07-20 14:59:08+00:00,2023-07-20 14:59:08+00:00,True,,,5,1,1,7,5,0,https://github.com/BCStudentSoftwareDevTeam/celts/pull/1010,20.16138888888889,0.8400578703703704,False,True
celts,1011,995 faculty emailing,michelmonc,User,closed,False,2023-07-21 18:26:34+00:00,2023-08-07T19:13:03Z,2023-08-07 19:12:59+00:00,2023-08-07 19:12:59+00:00,True,,,249,242,5,19,2,10,https://github.com/BCStudentSoftwareDevTeam/celts/pull/1011,408.7736111111111,17.032233796296296,False,True
celts,1012,999 training hover,hoerstl,User,closed,False,2023-07-25 17:19:48+00:00,2023-08-09T14:52:57Z,2023-08-09 14:52:54+00:00,2023-08-09 14:52:54+00:00,True,,,344,251,14,52,2,10,https://github.com/BCStudentSoftwareDevTeam/celts/pull/1012,357.5516666666667,14.897986111111111,False,True
celts,1013,691 celts sponsored program,ojmakinde,User,closed,False,2023-07-27 18:57:18+00:00,2023-08-09T12:49:20Z,2023-08-09 12:48:56+00:00,2023-08-09 12:48:56+00:00,True,,,305,316,16,29,1,21,https://github.com/BCStudentSoftwareDevTeam/celts/pull/1013,305.86055555555555,12.744189814814815,False,True
celts,1014,Implementation of Canceled event Concept,Mercy-Eze,User,closed,False,2023-07-27 19:30:37+00:00,2023-08-07T13:32:17Z,2023-08-07 13:32:11+00:00,2023-08-07 13:32:11+00:00,True,,,193,76,11,45,1,36,https://github.com/BCStudentSoftwareDevTeam/celts/pull/1014,258.0261111111111,10.751087962962963,False,True
celts,1015,996 refactor dietary restriction,azabeli,User,closed,False,2023-07-27 23:15:15+00:00,2023-08-08T22:20:18Z,2023-08-08 22:20:15+00:00,2023-08-08 22:20:15+00:00,True,,,343,85,11,37,2,11,https://github.com/BCStudentSoftwareDevTeam/celts/pull/1015,287.0833333333333,11.961805555555555,False,True
celts,1018,Fix prod backup,AndersonStettner,User,closed,False,2023-08-01 18:02:31+00:00,2023-08-01T19:34:45Z,2023-08-01 19:22:05+00:00,2023-08-01 19:22:05+00:00,True,,,5,4,2,2,1,0,https://github.com/BCStudentSoftwareDevTeam/celts/pull/1018,1.326111111111111,0.055254629629629626,False,True
celts,1022,992 emergency contact information,hoerstl,User,closed,False,2023-08-02 16:09:02+00:00,2023-08-07T15:24:10Z,2023-08-07 15:22:47+00:00,2023-08-07 15:22:47+00:00,True,,,633,17,16,50,1,15,https://github.com/BCStudentSoftwareDevTeam/celts/pull/1022,119.22916666666667,4.967881944444445,False,True
celts,1023,Renamed Non-Attended Accordion,AndersonStettner,User,closed,False,2023-08-03 15:23:25+00:00,2023-08-07T13:09:19Z,2023-08-07 13:09:12+00:00,2023-08-07 13:09:12+00:00,True,,,2,2,1,1,1,0,https://github.com/BCStudentSoftwareDevTeam/celts/pull/1023,93.76305555555555,3.9067939814814814,False,True
celts,1024,Reformatted queries in volunteer.py,AndersonStettner,User,closed,False,2023-08-04 15:32:39+00:00,2023-08-07T13:11:03Z,2023-08-07 13:11:00+00:00,2023-08-07 13:11:00+00:00,True,,,5,8,1,2,1,0,https://github.com/BCStudentSoftwareDevTeam/celts/pull/1024,69.63916666666667,2.9016319444444445,False,True
celts,1026,Delete attachment flash message color,AndersonStettner,User,closed,False,2023-08-09 15:43:21+00:00,2023-08-09T18:06:43Z,2023-08-09 18:06:40+00:00,2023-08-09 18:06:40+00:00,True,,,1,1,1,2,1,0,https://github.com/BCStudentSoftwareDevTeam/celts/pull/1026,2.388611111111111,0.09952546296296295,False,True
celts,1027,Fix Program Trainings section on Event View,AndersonStettner,User,closed,False,2023-08-09 18:03:25+00:00,2023-08-09T19:26:38Z,2023-08-09 19:12:00+00:00,2023-08-09 19:12:00+00:00,True,,,13,12,2,6,1,0,https://github.com/BCStudentSoftwareDevTeam/celts/pull/1027,1.1430555555555555,0.04762731481481481,False,True
celts,1036,"CELTS asked for new data for reports, added the new queries for that data to `spreadsheet.py`",AndersonStettner,User,closed,False,2023-08-14 15:37:25+00:00,2023-08-14T15:39:35Z,2023-08-14 15:39:32+00:00,,False,,,53,51,2,7,1,0,https://github.com/BCStudentSoftwareDevTeam/celts/pull/1036,,,True,False
celts,1037,"CELTS asked for new data for reports, added the new queries for that data to `spreadsheet.py`",AndersonStettner,User,closed,False,2023-08-14 15:41:34+00:00,2023-08-23T13:08:33Z,2023-08-22 17:06:44+00:00,2023-08-22 17:06:44+00:00,True,,,68,10,2,13,1,0,https://github.com/BCStudentSoftwareDevTeam/celts/pull/1037,193.41944444444445,8.05914351851852,False,True
celts,1038,Turn email on View Events page into mailtolink,stevensonmichel,User,closed,False,2023-08-15 14:15:57+00:00,2023-08-15T14:24:12Z,2023-08-15 14:24:09+00:00,2023-08-15 14:24:09+00:00,True,AndersonStettner,User,1,1,1,1,1,0,https://github.com/BCStudentSoftwareDevTeam/celts/pull/1038,0.13666666666666666,0.005694444444444444,False,True
celts,1039,Attendance Limit for RSVP,stevensonmichel,User,closed,False,2023-08-15 15:26:14+00:00,2023-08-17T17:34:27Z,2023-08-17 17:34:24+00:00,2023-08-17 17:34:24+00:00,True,AndersonStettner,User,1,1,1,2,1,1,https://github.com/BCStudentSoftwareDevTeam/celts/pull/1039,50.13611111111111,2.08900462962963,False,True
celts,1041,Add upcoming event count to student led accordion.,AndersonStettner,User,closed,False,2023-08-16 15:57:04+00:00,2023-08-22T16:59:59Z,2023-08-22 16:59:50+00:00,2023-08-22 16:59:50+00:00,True,,,121,13,6,9,2,0,https://github.com/BCStudentSoftwareDevTeam/celts/pull/1041,145.04611111111112,6.043587962962963,False,True
celts,1042,Creation of log for dietary restrictions,stevensonmichel,User,closed,False,2023-08-17 18:45:04+00:00,2023-08-28T14:31:39Z,2023-08-28 14:31:35+00:00,2023-08-28 14:31:35+00:00,True,AndersonStettner,User,8,1,1,5,2,0,https://github.com/BCStudentSoftwareDevTeam/celts/pull/1042,259.7752777777778,10.823969907407408,False,True
celts,1046,Fixed dietary restriction section on user profile.,AndersonStettner,User,closed,False,2023-08-22 15:53:22+00:00,2023-08-22T16:52:22Z,2023-08-22 16:49:51+00:00,2023-08-22 16:49:51+00:00,True,,,1,4,2,1,1,0,https://github.com/BCStudentSoftwareDevTeam/celts/pull/1046,0.9413888888888889,0.03922453703703704,False,True
celts,1051,Fixed RSVP limit 0,AndersonStettner,User,closed,False,2023-08-23 13:43:03+00:00,2023-08-25T19:57:12Z,2023-08-25 19:57:10+00:00,2023-08-25 19:57:10+00:00,True,,,1,1,1,1,2,0,https://github.com/BCStudentSoftwareDevTeam/celts/pull/1051,54.235277777777775,2.2598032407407405,False,True
celts,1052,Change of flash message for multiple added volunteers,stevensonmichel,User,closed,False,2023-08-23 17:44:02+00:00,2023-08-28T20:07:54Z,2023-08-28 20:07:50+00:00,2023-08-28 20:07:50+00:00,True,AndersonStettner,User,20,3,1,3,2,0,https://github.com/BCStudentSoftwareDevTeam/celts/pull/1052,122.39666666666666,5.099861111111111,False,True
celts,1054,Bonner bug,ojmakinde,User,closed,False,2023-08-25 20:19:38+00:00,2023-08-28T16:47:48Z,2023-08-28 16:47:30+00:00,2023-08-28 16:47:30+00:00,True,,,9,1,2,6,1,0,https://github.com/BCStudentSoftwareDevTeam/celts/pull/1054,68.46444444444444,2.852685185185185,False,True
celts,1057,fixed upcoming event counter for student led events,AndersonStettner,User,closed,False,2023-08-29 14:01:12+00:00,2023-08-29T18:07:45Z,2023-08-29 18:07:42+00:00,2023-08-29 18:07:42+00:00,True,,,2,3,2,3,1,0,https://github.com/BCStudentSoftwareDevTeam/celts/pull/1057,4.108333333333333,0.17118055555555556,False,True
celts,1058,Added Emergency contact info to Volunteer Details,andersoncedu,User,closed,False,2023-08-29 16:02:46+00:00,2023-10-18T13:31:45Z,2023-10-18 13:31:41+00:00,2023-10-18 13:31:40+00:00,True,AndersonStettner,User,33,21,3,18,5,11,https://github.com/BCStudentSoftwareDevTeam/celts/pull/1058,1197.4816666666666,49.89506944444444,False,True
celts,1063,Student admin,qasema,User,open,True,2023-09-01 20:59:27+00:00,2024-08-25T03:22:09Z,,,False,,,569,264,15,44,12,23,https://github.com/BCStudentSoftwareDevTeam/celts/pull/1063,,,False,False
celts,1064,View past event toggle,azabeli,User,closed,False,2023-09-01 21:04:26+00:00,2023-09-06T20:31:08Z,2023-09-06 20:31:04+00:00,,False,,,50,15,4,17,1,0,https://github.com/BCStudentSoftwareDevTeam/celts/pull/1064,,,True,False
celts,1065,978 Add toast notification to Bonner Cohort,andersoncedu,User,closed,False,2023-09-05 15:40:06+00:00,2023-10-24T15:14:44Z,2023-10-24 15:14:40+00:00,2023-10-24 15:14:40+00:00,True,AndersonStettner,User,5,0,1,15,5,8,https://github.com/BCStudentSoftwareDevTeam/celts/pull/1065,1175.576111111111,48.98233796296296,False,True
celts,1067,Toggle view past events,Karina-Agliullova,User,closed,False,2023-09-06 19:48:29+00:00,2023-09-06T20:30:43Z,2023-09-06 20:30:37+00:00,,False,,,44,9,3,17,1,0,https://github.com/BCStudentSoftwareDevTeam/celts/pull/1067,,,True,False
celts,1068,Test random branch to push,Karina-Agliullova,User,closed,True,2023-09-06 19:52:43+00:00,2023-09-06T19:54:00Z,2023-09-06 19:53:56+00:00,,False,,,39,0,3,18,0,0,https://github.com/BCStudentSoftwareDevTeam/celts/pull/1068,,,True,False
celts,1069,Fixed the toggle issue for viewing past events,Karina-Agliullova,User,closed,False,2023-09-06 20:24:53+00:00,2023-10-06T17:14:21Z,2023-10-06 17:14:18+00:00,2023-10-06 17:14:18+00:00,True,AndersonStettner,User,5,5,1,4,5,0,https://github.com/BCStudentSoftwareDevTeam/celts/pull/1069,716.8236111111111,29.86765046296296,False,True
celts,1070,Allow Student Staff to be added as CELTS-Link Admin through the UI,AndersonStettner,User,closed,False,2023-09-07 15:21:58+00:00,2023-09-07T15:47:43Z,2023-09-07 15:47:40+00:00,2023-09-07 15:47:40+00:00,True,,,22,18,5,3,1,0,https://github.com/BCStudentSoftwareDevTeam/celts/pull/1070,0.42833333333333334,0.017847222222222223,False,True
celts,1071,Pull in Production ,AndersonStettner,User,closed,False,2023-09-07 16:04:24+00:00,2023-09-07T16:08:38Z,2023-09-07 16:08:38+00:00,2023-09-07 16:08:38+00:00,True,AndersonStettner,User,22,18,5,5,1,0,https://github.com/BCStudentSoftwareDevTeam/celts/pull/1071,0.07055555555555555,0.002939814814814815,False,False
celts,1072,Fixed the remove button,Karina-Agliullova,User,closed,False,2023-09-11 19:01:33+00:00,2024-04-19T18:28:50Z,2024-04-19 18:24:51+00:00,2024-04-19 18:24:51+00:00,True,bledsoef,User,54,42,2,23,5,5,https://github.com/BCStudentSoftwareDevTeam/celts/pull/1072,5303.388333333333,220.97451388888888,False,True
celts,1074,fixed the search button functionality,azabeli,User,closed,False,2023-09-13 21:15:40+00:00,2023-09-19T17:06:01Z,2023-09-19 17:05:59+00:00,2023-09-19 17:05:59+00:00,True,AndersonStettner,User,7,1,2,2,2,0,https://github.com/BCStudentSoftwareDevTeam/celts/pull/1074,139.8386111111111,5.826608796296296,False,True
celts,1076,Pull Production into Development,AndersonStettner,User,closed,False,2023-09-15 13:49:33+00:00,2023-09-15T13:51:06Z,2023-09-15 13:51:05+00:00,2023-09-15 13:51:05+00:00,True,,,4,8,1,3,1,0,https://github.com/BCStudentSoftwareDevTeam/celts/pull/1076,0.025555555555555557,0.0010648148148148149,False,True
celts,1080,Celts labor,AndersonStettner,User,closed,True,2023-09-21 19:09:51+00:00,2023-10-10T18:55:17Z,2023-10-10 18:54:10+00:00,,False,,,198,79,6,15,1,0,https://github.com/BCStudentSoftwareDevTeam/celts/pull/1080,,,True,False
celts,1081,allow past terms to be selected when creating an event,AndersonStettner,User,closed,False,2023-09-22 14:19:56+00:00,2023-09-22T14:50:08Z,2023-09-22 14:50:08+00:00,,False,,,9,2,3,8,1,0,https://github.com/BCStudentSoftwareDevTeam/celts/pull/1081,,,True,False
celts,1082,Event images,qasema,User,closed,False,2023-09-25 20:44:30+00:00,2023-10-18T16:00:25Z,2023-10-18 16:00:22+00:00,2023-10-18 16:00:22+00:00,True,AndersonStettner,User,104,16,6,19,5,11,https://github.com/BCStudentSoftwareDevTeam/celts/pull/1082,547.2644444444444,22.802685185185183,False,True
celts,1083,Fix counter on Event List when the only upcoming event for a program is canceled,AndersonStettner,User,closed,False,2023-09-27 13:19:05+00:00,2023-09-27T13:30:50Z,2023-09-27 13:30:42+00:00,2023-09-27 13:30:42+00:00,True,,,1,1,1,2,1,0,https://github.com/BCStudentSoftwareDevTeam/celts/pull/1083,0.19361111111111112,0.00806712962962963,False,True
celts,1086,removed unnecessary save from admin and RSVP logs,AndersonStettner,User,closed,False,2023-10-09 13:39:11+00:00,2023-10-09T13:40:58Z,2023-10-09 13:40:55+00:00,2023-10-09 13:40:55+00:00,True,,,3,4,1,1,1,0,https://github.com/BCStudentSoftwareDevTeam/celts/pull/1086,0.028888888888888888,0.0012037037037037036,False,True
celts,1087,Countdown on event view,doucoureb,User,closed,False,2023-10-12 01:51:41+00:00,2024-04-17T13:29:31Z,2024-04-17 13:29:29+00:00,2024-04-17 13:29:29+00:00,True,AndersonStettner,User,192,32,5,52,5,8,https://github.com/BCStudentSoftwareDevTeam/celts/pull/1087,4523.63,188.48458333333335,False,True
celts,1088,Celts labor,AndersonStettner,User,closed,False,2023-10-12 19:01:52+00:00,2023-12-14T18:14:51Z,2023-12-14 18:14:41+00:00,2023-12-14 18:14:41+00:00,True,,,536,87,15,42,3,3,https://github.com/BCStudentSoftwareDevTeam/celts/pull/1088,1511.213611111111,62.96723379629629,False,True
celts,1089,FLASK_ENV Changes.,ojmakinde,User,closed,False,2023-10-12 19:13:09+00:00,2023-11-13T16:03:07Z,2023-11-13 16:03:02+00:00,2023-11-13 16:03:02+00:00,True,,,16,18,8,21,4,4,https://github.com/BCStudentSoftwareDevTeam/celts/pull/1089,764.8313888888889,31.86797453703704,False,True
celts,1090,update program links,qasema,User,closed,False,2023-10-12 20:31:11+00:00,2024-02-19T21:30:13Z,2024-02-19 21:30:10+00:00,2024-02-19 21:30:09+00:00,True,AndersonStettner,User,85,56,9,26,9,3,https://github.com/BCStudentSoftwareDevTeam/celts/pull/1090,3120.9827777777778,130.04094907407406,False,True
celts,1091,Renew/Reschedule Canceled Events Issue 986,andersoncedu,User,closed,False,2023-10-13 14:50:38+00:00,2024-03-19T19:31:34Z,2024-03-19 19:31:23+00:00,2024-03-19 19:31:23+00:00,True,bledsoef,User,297,127,6,48,14,42,https://github.com/BCStudentSoftwareDevTeam/celts/pull/1091,3796.679166666667,158.19496527777778,False,True
celts,1092,Minor models,Karina-Agliullova,User,closed,False,2023-10-16 19:38:18+00:00,2023-10-19T17:47:24Z,2023-10-19 17:47:19+00:00,2023-10-19 17:47:19+00:00,True,,,17,0,4,5,1,0,https://github.com/BCStudentSoftwareDevTeam/celts/pull/1092,70.15027777777777,2.9229282407407404,False,True
celts,1093,Celts minor skel,AndersonStettner,User,closed,False,2023-10-19 14:02:32+00:00,2023-10-19T15:57:06Z,2023-10-19 15:48:35+00:00,2023-10-19 15:48:35+00:00,True,,,70,0,12,9,1,0,https://github.com/BCStudentSoftwareDevTeam/celts/pull/1093,1.7675,0.07364583333333334,False,True
celts,1095,Clean student managers - issue 957,andersoncedu,User,closed,False,2023-10-20 12:17:51+00:00,2023-10-31T14:38:48Z,2023-10-31 14:38:44+00:00,2023-10-31 14:38:44+00:00,True,AndersonStettner,User,26,2,2,4,3,0,https://github.com/BCStudentSoftwareDevTeam/celts/pull/1095,266.34805555555556,11.097835648148148,False,True
celts,1096,Minor page 989,bledsoef,User,closed,False,2023-10-24 02:56:22+00:00,2023-12-12T20:38:12Z,2023-12-12 20:37:41+00:00,2023-12-12 20:37:41+00:00,True,,,477,6,10,20,9,10,https://github.com/BCStudentSoftwareDevTeam/celts/pull/1096,1193.6886111111112,49.73702546296297,False,True
celts,1097,fixed displayFilesMacro,AndersonStettner,User,closed,False,2023-10-26 12:48:11+00:00,2023-10-26T13:03:54Z,2023-10-26 13:03:51+00:00,2023-10-26 13:03:51+00:00,True,,,23,25,1,1,1,0,https://github.com/BCStudentSoftwareDevTeam/celts/pull/1097,0.2611111111111111,0.01087962962962963,False,True
celts,1098,fixed prod backup,AndersonStettner,User,closed,False,2023-10-26 15:02:21+00:00,2023-10-26T15:25:30Z,2023-10-26 15:25:27+00:00,2023-10-26 15:25:27+00:00,True,,,4,2,1,1,1,0,https://github.com/BCStudentSoftwareDevTeam/celts/pull/1098,0.385,0.016041666666666666,False,True
celts,1099,Change SLC default hours to 20 - issue1034,andersoncedu,User,closed,False,2023-10-27 13:30:25+00:00,2023-11-13T21:31:31Z,2023-10-30 17:30:08+00:00,2023-10-30 17:30:08+00:00,True,AndersonStettner,User,2,1,2,6,2,0,https://github.com/BCStudentSoftwareDevTeam/celts/pull/1099,75.99527777777777,3.166469907407407,False,True
celts,1101,Remove unnecessary queries issue1100,andersoncedu,User,closed,False,2023-10-27 15:04:53+00:00,2023-11-13T20:12:24Z,2023-11-13 20:12:20+00:00,2023-11-13 20:12:20+00:00,True,,,18,7,2,9,1,5,https://github.com/BCStudentSoftwareDevTeam/celts/pull/1101,413.12416666666667,17.213506944444443,False,True
celts,1102,884 generalize spreadsheet,andersoncedu,User,closed,False,2023-11-17 15:54:39+00:00,2024-04-18T17:03:33Z,2024-04-18 17:03:25+00:00,2024-04-18 17:03:24+00:00,True,AndersonStettner,User,450,45,2,55,4,127,https://github.com/BCStudentSoftwareDevTeam/celts/pull/1102,3673.1458333333335,153.04774305555557,False,True
celts,1103,Request other community engagement,azabeli,User,closed,True,2023-11-17 21:27:17+00:00,2024-01-23T20:19:30Z,2024-01-23 20:19:30+00:00,,False,,,204,10,7,22,3,3,https://github.com/BCStudentSoftwareDevTeam/celts/pull/1103,,,True,False
celts,1105,Cce Minor Admin Page,gahimbaref,User,closed,True,2023-12-15 18:54:25+00:00,2024-01-23T20:19:05Z,2024-01-23 20:19:05+00:00,,False,,,275,17,12,24,1,0,https://github.com/BCStudentSoftwareDevTeam/celts/pull/1105,,,True,False
celts,1106,Minor integration,AndersonStettner,User,closed,False,2023-12-18 20:48:37+00:00,2024-03-01T17:44:48Z,2024-02-27 15:00:20+00:00,2024-02-27 15:00:20+00:00,True,AndersonStettner,User,2283,1349,50,137,7,78,https://github.com/BCStudentSoftwareDevTeam/celts/pull/1106,1698.1952777777778,70.75813657407407,False,False
celts,1107,1053 Improve logging for import_users.py,daizenj,User,closed,True,2023-12-22 01:28:48+00:00,2024-04-12T18:25:27Z,2024-04-12 18:25:27+00:00,,False,,,28,15,2,3,2,0,https://github.com/BCStudentSoftwareDevTeam/celts/pull/1107,,,True,False
celts,1108,1078 Fix lingering email validity message,daizenj,User,closed,True,2023-12-27 20:46:00+00:00,2023-12-27T20:52:14Z,2023-12-27 20:51:56+00:00,,False,,,50,28,3,2,0,0,https://github.com/BCStudentSoftwareDevTeam/celts/pull/1108,,,True,False
celts,1109,Fix lingering email validity message,daizenj,User,closed,False,2023-12-27 20:54:06+00:00,2024-01-19T17:10:20Z,2024-01-19 17:10:20+00:00,2024-01-19 17:10:20+00:00,True,bledsoef,User,23,14,1,4,0,0,https://github.com/BCStudentSoftwareDevTeam/celts/pull/1109,548.2705555555556,22.84460648148148,False,True
celts,1110,modified actions script to make sure our workflow stull works on forked pull requests,AndersonStettner,User,closed,False,2024-01-04 14:17:21+00:00,2024-01-04T17:46:31Z,2024-01-04 17:46:29+00:00,2024-01-04 17:46:29+00:00,True,,,1,1,1,5,1,0,https://github.com/BCStudentSoftwareDevTeam/celts/pull/1110,3.4855555555555555,0.1452314814814815,False,True
celts,1111,Creation of UI for Imported Courses,stevensonmichel,User,closed,False,2024-01-04 18:16:14+00:00,2024-05-07T15:15:56Z,2024-05-07 15:15:52+00:00,2024-05-07 15:15:52+00:00,True,AndersonStettner,User,610,178,14,118,18,96,https://github.com/BCStudentSoftwareDevTeam/celts/pull/1111,2972.9938888888887,123.87474537037036,False,True
celts,1112,working on script,AndersonStettner,User,closed,False,2024-01-04 19:33:33+00:00,2024-01-04T19:40:19Z,2024-01-04 19:40:15+00:00,2024-01-04 19:40:15+00:00,True,AndersonStettner,User,2,2,1,1,1,0,https://github.com/BCStudentSoftwareDevTeam/celts/pull/1112,0.11166666666666666,0.004652777777777777,False,False
celts,1113,Add test for saveOtherEngagementRequest,daizenj,User,closed,False,2024-01-05 04:09:58+00:00,2024-01-10T20:37:26Z,2024-01-10 20:37:26+00:00,2024-01-10 20:37:26+00:00,True,AndersonStettner,User,54,6,4,2,0,2,https://github.com/BCStudentSoftwareDevTeam/celts/pull/1113,136.45777777777778,5.685740740740741,False,True
celts,1114,Format Update Supervisor Doc field,daizenj,User,closed,False,2024-01-09 17:31:28+00:00,2024-01-10T20:37:24Z,2024-01-10 20:37:24+00:00,2024-01-10 20:37:24+00:00,True,AndersonStettner,User,68,12,5,5,0,0,https://github.com/BCStudentSoftwareDevTeam/celts/pull/1114,27.09888888888889,1.1291203703703705,False,True
celts,1116,1115 event attachment filenames,hoerstl,User,closed,False,2024-01-16 20:20:38+00:00,2024-01-19T16:40:22Z,2024-01-19 16:40:17+00:00,2024-01-19 16:40:17+00:00,True,bledsoef,User,7,4,3,5,1,0,https://github.com/BCStudentSoftwareDevTeam/celts/pull/1116,68.3275,2.846979166666667,False,True
celts,1118,117 volunteer status,azabeli,User,closed,False,2024-01-23 17:41:33+00:00,2024-01-31T22:09:41Z,2024-01-31 22:09:41+00:00,2024-01-31 22:09:41+00:00,True,gahimbaref,User,7,6,3,13,4,4,https://github.com/BCStudentSoftwareDevTeam/celts/pull/1118,196.4688888888889,8.186203703703704,False,True
celts,1119,Refactor Manage Volunteers Controller,bledsoef,User,closed,False,2024-01-24 19:28:33+00:00,2024-03-01T19:01:53Z,2024-03-01 19:01:49+00:00,2024-03-01 19:01:49+00:00,True,bledsoef,User,254,160,14,21,2,10,https://github.com/BCStudentSoftwareDevTeam/celts/pull/1119,887.5544444444445,36.981435185185184,False,False
celts,1126,Changed language on manage volunteers button and modal to be more descriptive,bledsoef,User,closed,False,2024-02-07 15:31:20+00:00,2024-03-13T15:26:03Z,2024-03-13 15:26:03+00:00,2024-03-13 15:26:03+00:00,True,andersoncedu,User,41,26,3,18,7,10,https://github.com/BCStudentSoftwareDevTeam/celts/pull/1126,839.9119444444444,34.99633101851852,False,True
celts,1127,Reorganized the SLC logic and test suites,azabeli,User,closed,False,2024-02-08 18:34:39+00:00,2024-03-18T18:03:11Z,2024-03-18 18:02:26+00:00,2024-03-18 18:02:26+00:00,True,AndersonStettner,User,639,672,22,24,1,19,https://github.com/BCStudentSoftwareDevTeam/celts/pull/1127,935.4630555555556,38.97762731481482,False,True
